region_id,region_nombre,comuna_id,comuna_nombre,candidato,votos_preliminar,total_votos,p_votos
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,FRANCO PARISI FERNANDEZ,2884,20628,.13980997
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,GABRIEL BORIC FONT,5093,20628,.24689741
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,JOSE ANTONIO KAST RIST,5587,20628,.27084544
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,MARCO ENRIQUEZ-OMINAMI GUMUCIO,1619,20628,.078485556
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,SEBASTIAN SICHEL RAMIREZ,3171,20628,.15372309
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,Total Sufragios Emitidos,20628,20628,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,Total Suma Calculada,20628,20628,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,Votos Blancos,94,20628,.0045569129
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,Votos Nulos,164,20628,.007950359
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2586,MACHALI,YASNA PROVOSTE CAMPILLAY,1848,20628,.089586966
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,EDUARDO ARTES BRICHETTI,43,5461,.0078740157
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,FRANCO PARISI FERNANDEZ,686,5461,.12561803
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,GABRIEL BORIC FONT,1064,5461,.19483611
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,JOSE ANTONIO KAST RIST,1691,5461,.30965024
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,MARCO ENRIQUEZ-OMINAMI GUMUCIO,414,5461,.075810291
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,SEBASTIAN SICHEL RAMIREZ,682,5461,.12488555
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,Total Sufragios Emitidos,5461,5461,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,Total Suma Calculada,5461,5461,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,Votos Blancos,25,5461,.0045779161
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,Votos Nulos,63,5461,.011536349
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2587,MALLOA,YASNA PROVOSTE CAMPILLAY,794,5461,.14539462
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,EDUARDO ARTES BRICHETTI,128,9853,.012990967
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,FRANCO PARISI FERNANDEZ,1594,9853,.16177814
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,GABRIEL BORIC FONT,2657,9853,.26966405
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,JOSE ANTONIO KAST RIST,2281,9853,.2315031
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,MARCO ENRIQUEZ-OMINAMI GUMUCIO,856,9853,.086877093
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,SEBASTIAN SICHEL RAMIREZ,1063,9853,.10788592
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,Total Sufragios Emitidos,9853,9853,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,Total Suma Calculada,9853,9853,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,Votos Blancos,53,9853,.0053790724
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,Votos Nulos,104,9853,.010555161
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2588,MOSTAZAL,YASNA PROVOSTE CAMPILLAY,1117,9853,.11336648
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,EDUARDO ARTES BRICHETTI,46,6280,.0073248409
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,FRANCO PARISI FERNANDEZ,1076,6280,.17133757
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,GABRIEL BORIC FONT,1324,6280,.21082802
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,JOSE ANTONIO KAST RIST,1701,6280,.27085987
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,MARCO ENRIQUEZ-OMINAMI GUMUCIO,493,6280,.078503184
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,SEBASTIAN SICHEL RAMIREZ,835,6280,.13296178
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,Total Sufragios Emitidos,6280,6280,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,Total Suma Calculada,6280,6280,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,Votos Blancos,32,6280,.0050955415
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,Votos Nulos,55,6280,.0087579619
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2589,OLIVAR,YASNA PROVOSTE CAMPILLAY,718,6280,.11433121
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,EDUARDO ARTES BRICHETTI,84,6030,.013930349
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,FRANCO PARISI FERNANDEZ,791,6030,.13117744
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,GABRIEL BORIC FONT,1500,6030,.24875621
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,JOSE ANTONIO KAST RIST,1260,6030,.20895523
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,MARCO ENRIQUEZ-OMINAMI GUMUCIO,505,6030,.083747923
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,SEBASTIAN SICHEL RAMIREZ,770,6030,.12769486
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,Total Sufragios Emitidos,6030,6030,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,Total Suma Calculada,6030,6030,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,Votos Blancos,68,6030,.011276948
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,Votos Nulos,67,6030,.011111111
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2590,PEUMO,YASNA PROVOSTE CAMPILLAY,985,6030,.16334991
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,EDUARDO ARTES BRICHETTI,83,6951,.011940728
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,FRANCO PARISI FERNANDEZ,745,6951,.10717882
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,GABRIEL BORIC FONT,1541,6951,.22169472
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,JOSE ANTONIO KAST RIST,1614,6951,.23219681
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,MARCO ENRIQUEZ-OMINAMI GUMUCIO,464,6951,.066752985
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,SEBASTIAN SICHEL RAMIREZ,1138,6951,.16371745
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,Total Sufragios Emitidos,6951,6951,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,Total Suma Calculada,6951,6951,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,Votos Blancos,90,6951,.012947777
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,Votos Nulos,48,6951,.0069054812
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2591,PICHIDEGUA,YASNA PROVOSTE CAMPILLAY,1232,6951,.17724068
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,EDUARDO ARTES BRICHETTI,72,5892,.012219959
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,FRANCO PARISI FERNANDEZ,810,5892,.13747454
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,GABRIEL BORIC FONT,1464,5892,.24847251
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,JOSE ANTONIO KAST RIST,1441,5892,.24456891
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,MARCO ENRIQUEZ-OMINAMI GUMUCIO,420,5892,.071283095
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,SEBASTIAN SICHEL RAMIREZ,784,5892,.13306178
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,Total Sufragios Emitidos,5892,5892,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,Total Suma Calculada,5892,5892,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,Votos Blancos,59,5892,.010013578
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,Votos Nulos,60,5892,.010183299
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2592,QUINTA DE TILCOCO,YASNA PROVOSTE CAMPILLAY,782,5892,.13272233
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,EDUARDO ARTES BRICHETTI,298,23107,.012896525
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,FRANCO PARISI FERNANDEZ,3461,23107,.14978145
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,GABRIEL BORIC FONT,5573,23107,.24118233
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,JOSE ANTONIO KAST RIST,5562,23107,.24070628
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,MARCO ENRIQUEZ-OMINAMI GUMUCIO,2182,23107,.09443026
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,SEBASTIAN SICHEL RAMIREZ,2540,23107,.1099234
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,Total Sufragios Emitidos,23107,23107,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,Total Suma Calculada,23107,23107,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,Votos Blancos,159,23107,.0068810317
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,Votos Nulos,247,23107,.010689401
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2593,RENGO,YASNA PROVOSTE CAMPILLAY,3322,23107,.14376596
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,EDUARDO ARTES BRICHETTI,107,11619,.0092090545
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,FRANCO PARISI FERNANDEZ,2143,11619,.18443929
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,GABRIEL BORIC FONT,2120,11619,.18245976
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,JOSE ANTONIO KAST RIST,3401,11619,.29271021
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,MARCO ENRIQUEZ-OMINAMI GUMUCIO,909,11619,.078233927
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,SEBASTIAN SICHEL RAMIREZ,1380,11619,.11877098
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,Total Sufragios Emitidos,11619,11619,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,Total Suma Calculada,11619,11619,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,Votos Blancos,223,11619,.019192701
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,Votos Nulos,96,11619,.0082623288
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2594,REQUINOA,YASNA PROVOSTE CAMPILLAY,1398,11619,.12032016
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,EDUARDO ARTES BRICHETTI,218,18940,.011510031
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,FRANCO PARISI FERNANDEZ,2040,18940,.10770855
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,GABRIEL BORIC FONT,4515,18940,.23838437
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,JOSE ANTONIO KAST RIST,4736,18940,.25005281
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,MARCO ENRIQUEZ-OMINAMI GUMUCIO,1237,18940,.065311506
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,SEBASTIAN SICHEL RAMIREZ,2779,18940,.1467265
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,Total Sufragios Emitidos,18940,18940,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,Total Suma Calculada,18940,18940,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,Votos Blancos,102,18940,.0053854277
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,Votos Nulos,293,18940,.015469905
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2595,SAN VICENTE,YASNA PROVOSTE CAMPILLAY,3166,18940,.16715945
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,EDUARDO ARTES BRICHETTI,113,8375,.013492538
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,FRANCO PARISI FERNANDEZ,746,8375,.089074627
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,GABRIEL BORIC FONT,2204,8375,.26316419
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,JOSE ANTONIO KAST RIST,1996,8375,.23832835
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,MARCO ENRIQUEZ-OMINAMI GUMUCIO,553,8375,.066029854
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,SEBASTIAN SICHEL RAMIREZ,1602,8375,.19128358
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,Total Sufragios Emitidos,8375,8375,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,Total Suma Calculada,8375,8375,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,Votos Blancos,55,8375,.0065671643
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,Votos Nulos,78,8375,.0093134325
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2596,PICHILEMU,YASNA PROVOSTE CAMPILLAY,1173,8375,.14005969
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,EDUARDO ARTES BRICHETTI,19,1843,.010309278
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,FRANCO PARISI FERNANDEZ,128,1843,.06945198
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,GABRIEL BORIC FONT,406,1843,.220293
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,JOSE ANTONIO KAST RIST,514,1843,.27889311
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,MARCO ENRIQUEZ-OMINAMI GUMUCIO,113,1843,.061313078
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,SEBASTIAN SICHEL RAMIREZ,301,1843,.16332068
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,Total Sufragios Emitidos,1843,1843,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,Total Suma Calculada,1843,1843,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,Votos Blancos,24,1843,.013022247
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,Votos Nulos,12,1843,.0065111234
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2597,LA ESTRELLA,YASNA PROVOSTE CAMPILLAY,326,1843,.17688552
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,EDUARDO ARTES BRICHETTI,31,3186,.009730069
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,FRANCO PARISI FERNANDEZ,208,3186,.065285623
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,GABRIEL BORIC FONT,673,3186,.21123666
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,JOSE ANTONIO KAST RIST,935,3186,.29347143
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,MARCO ENRIQUEZ-OMINAMI GUMUCIO,200,3186,.062774636
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,SEBASTIAN SICHEL RAMIREZ,470,3186,.14752041
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,Total Sufragios Emitidos,3186,3186,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,Total Suma Calculada,3186,3186,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,Votos Blancos,28,3186,.0087884497
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,Votos Nulos,26,3186,.0081607029
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2598,LITUECHE,YASNA PROVOSTE CAMPILLAY,615,3186,.19303201
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,EDUARDO ARTES BRICHETTI,33,3104,.010631443
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,FRANCO PARISI FERNANDEZ,240,3104,.077319585
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,GABRIEL BORIC FONT,669,3104,.21552835
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,JOSE ANTONIO KAST RIST,755,3104,.24323453
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,MARCO ENRIQUEZ-OMINAMI GUMUCIO,171,3104,.055090208
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,SEBASTIAN SICHEL RAMIREZ,605,3104,.1949098
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,Total Sufragios Emitidos,3104,3104,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,Total Suma Calculada,3104,3104,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,Votos Blancos,21,3104,.0067654639
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,Votos Nulos,15,3104,.004832474
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2599,MARCHIGUE,YASNA PROVOSTE CAMPILLAY,595,3104,.19168815
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,EDUARDO ARTES BRICHETTI,53,3077,.017224569
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,FRANCO PARISI FERNANDEZ,204,3077,.066298343
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,GABRIEL BORIC FONT,807,3077,.26226845
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,JOSE ANTONIO KAST RIST,761,3077,.24731882
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,MARCO ENRIQUEZ-OMINAMI GUMUCIO,217,3077,.07052324
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,SEBASTIAN SICHEL RAMIREZ,527,3077,.17127071
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,Total Sufragios Emitidos,3077,3077,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,Total Suma Calculada,3077,3077,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,Votos Blancos,28,3077,.0090997722
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,Votos Nulos,27,3077,.0087747807
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2600,NAVIDAD,YASNA PROVOSTE CAMPILLAY,622,3077,.20214495
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,EDUARDO ARTES BRICHETTI,24,3094,.0077569489
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,FRANCO PARISI FERNANDEZ,217,3094,.07013575
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,GABRIEL BORIC FONT,634,3094,.20491274
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,JOSE ANTONIO KAST RIST,752,3094,.24305107
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,MARCO ENRIQUEZ-OMINAMI GUMUCIO,155,3094,.050096963
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,SEBASTIAN SICHEL RAMIREZ,523,3094,.16903685
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,Total Sufragios Emitidos,3094,3094,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,Total Suma Calculada,3094,3094,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,Votos Blancos,53,3094,.01712993
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,Votos Nulos,28,3094,.0090497741
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2601,PAREDONES,YASNA PROVOSTE CAMPILLAY,708,3094,.22882999
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,EDUARDO ARTES BRICHETTI,372,30442,.012219959
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,FRANCO PARISI FERNANDEZ,4055,30442,.13320413
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,GABRIEL BORIC FONT,7173,30442,.23562841
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,JOSE ANTONIO KAST RIST,8385,30442,.27544183
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,MARCO ENRIQUEZ-OMINAMI GUMUCIO,2136,30442,.070166215
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,SEBASTIAN SICHEL RAMIREZ,4240,30442,.13928126
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,Total Sufragios Emitidos,30442,30442,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,Total Suma Calculada,30442,30442,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,Votos Blancos,150,30442,.0049274028
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,Votos Nulos,259,30442,.0085079828
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2602,SAN FERNANDO,YASNA PROVOSTE CAMPILLAY,3836,30442,.12601012
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,EDUARDO ARTES BRICHETTI,34,5194,.0065460145
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,FRANCO PARISI FERNANDEZ,586,5194,.11282249
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,GABRIEL BORIC FONT,925,5194,.17809011
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,JOSE ANTONIO KAST RIST,1559,5194,.30015403
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,MARCO ENRIQUEZ-OMINAMI GUMUCIO,338,5194,.065075085
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,SEBASTIAN SICHEL RAMIREZ,853,5194,.16422796
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,Total Sufragios Emitidos,5194,5194,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,Total Suma Calculada,5194,5194,1
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,Votos Blancos,25,5194,.004813246
3006,DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,2603,CHEPICA,Votos Nulos,34,5194,.0065460145
